subscriber,income,age,var1,gender,house_type,lastVisit,product02
4233,36784.6,58.32311,-2.366878,m,RENTAL,3/14/2014 1:58,Ja
4234,167943,43.15468,-0.201262,f,RENTAL,3/14/2014 3:02,Ja
4235,227761.3,84.42551,-0.01524877,f,RENTAL,3/14/2014 12:04,Nee
4236,NA,54.69769,-1.197645,NA,RENTAL,3/14/2014 13:15,Nee
4237,44898.24,54.69769,-1.197645,m,RENTAL,3/14/2014 13:15,Nee
4238,NA,48.00777,-1.644484,m,NA,3/14/2014 15:37,Ja
4239,19209.34,48.00777,-1.644484,m,RENTAL,3/14/2014 15:37,Ja
4240,79427.11955,NA,-0.333863363,m,NA,3/14/2014 23:33,Nee
4241,79427.11955,46.07063145,-0.333863363,m,RENTAL,3/14/2014 23:33,Nee
4242,92042.03,32.28565,1.250467,m,OWNER,3/15/2014 6:44,Nee
4243,68705.75,NA,-1.377682,m,NA,3/15/2014 7:44,Nee
4244,68705.75,58.20905,-1.377682,m,RENTAL,3/15/2014 7:44,Nee
4245,105221.9,53.68734,-0.490134,f,RENTAL,3/15/2014 9:42,Ja
4246,271687.6,86.14283,-3.407952,f,RENTAL,3/15/2014 17:20,Nee
4247,68224.64,40.51871,-0.1793835,m,RENTAL,3/16/2014 1:02,Nee
4248,111194.3917,NA,-0.126467512,m,RENTAL,3/16/2014 7:00,Nee
4249,111194.3917,46.45006128,-0.126467512,m,RENTAL,3/16/2014 7:00,Nee
4250,393670,65.0297,1.480832,f,OWNER,3/16/2014 7:47,Ja
4251,NA,58.67398,NA,m,NA,3/16/2014 8:02,Nee
4252,74806.28,58.67398,-1.197456,m,RENTAL,3/16/2014 8:02,Nee
4253,206270.6,52.11221,1.758786,f,OWNER,3/16/2014 14:20,Ja
4254,102592,54.11492,-0.1771818,m,NA,3/17/2014 2:25,Nee
4255,102592,54.11492,-0.1771818,m,RENTAL,3/17/2014 2:25,Nee
4256,86067.17,33.94454,0.9259985,m,OWNER,3/17/2014 6:06,Nee
4257,234601.3,25.61926,-0.129459,f,RENTAL,3/17/2014 12:20,Ja
4258,265025.6,72.4032,1.089107,f,OWNER,3/17/2014 15:11,Ja
4259,NA,NA,NA,m,NA,3/17/2014 16:41,Nee
4260,92262.67,67.86609,-1.475955,m,RENTAL,3/17/2014 16:41,Nee
4261,64504.38,26.77172,1.056736,m,OWNER,3/18/2014 3:04,Ja
4262,74921.31,34.18696,0.8302304,m,OWNER,3/18/2014 4:44,Nee
4263,75036.86,62.32705,-0.9578296,f,RENTAL,3/18/2014 9:11,Nee
4264,91219.93,52.22028,NA,NA,NA,3/18/2014 10:37,Nee
4265,91219.93,52.22028,-0.8906933,m,RENTAL,3/18/2014 10:37,Nee
4266,15006.38072,41.58105292,-1.195537099,m,RENTAL,3/18/2014 17:28,Ja
4267,NA,NA,NA,NA,RENTAL,3/18/2014 18:50,Nee
4268,80437.58564,61.98842674,-1.155283196,m,RENTAL,3/18/2014 18:50,Nee
4269,58625.45,NA,-0.8582099,m,RENTAL,3/19/2014 0:23,Ja
4270,58625.45,47.42571,-0.8582099,m,RENTAL,3/19/2014 0:23,Ja
4271,247581.9,53.33016,-0.9345201,f,RENTAL,3/19/2014 3:36,Nee
4272,74478.3508,NA,NA,NA,RENTAL,3/19/2014 6:50,Nee
4273,74478.3508,55.51852159,-1.283400781,m,RENTAL,3/19/2014 6:50,Nee
4274,40712.12,41.0712,-0.2265012,m,RENTAL,3/19/2014 6:55,Nee
4275,246238.1,42.7468,2.505851,f,OWNER,3/19/2014 12:47,Nee
4276,157472.5,42.19752,1.085882,m,OWNER,3/19/2014 15:07,Ja
4277,62044.10388,44.49509949,-0.238652952,m,RENTAL,3/20/2014 13:01,Nee
4278,192796.4,52.58309,-0.5251611,f,RENTAL,3/20/2014 21:57,Nee
4279,103095.1,58.31753,-0.9604899,f,RENTAL,3/21/2014 1:17,Nee
4280,100764.1955,54.50171851,NA,m,NA,3/21/2014 6:46,Ja
4281,100764.1955,54.50171851,-0.805272953,m,RENTAL,3/21/2014 6:46,Ja
4282,145501.8,58.7274,-1.838963,f,RENTAL,3/21/2014 7:52,Nee
4283,103086,79.61448,-3.009462,f,RENTAL,3/21/2014 18:37,Nee
4284,50482.49,31.67183,0.4744033,m,OWNER,3/21/2014 19:38,Nee
4285,21924.44,59.78301,-3.502739,NA,NA,3/21/2014 20:33,Nee
4286,21924.44,59.78301,-3.502739,m,RENTAL,3/21/2014 20:33,Nee
4287,87727.3,37.57591,0.4854746,m,OWNER,3/21/2014 21:47,Nee
4288,27591.78,53.40649,-1.802985,m,RENTAL,3/22/2014 7:31,Nee
4289,27591.78,53.40649,-1.802985,m,RENTAL,3/22/2014 7:31,Nee
4290,134895.9,66.8899,-1.058773,f,RENTAL,3/22/2014 8:18,Nee
4291,109708.6,41.66533,0.6800202,f,OWNER,3/22/2014 13:04,Nee
4292,77539.66,39.5278,0.522933,m,OWNER,3/22/2014 14:57,Ja
4293,100209.9,44.77314,0.3969509,m,OWNER,3/22/2014 19:05,Nee
4294,189109.6746,NA,-0.45091778,m,NA,3/22/2014 19:29,Nee
4295,189109.6746,67.33458331,-0.45091778,m,RENTAL,3/22/2014 19:29,Nee
4296,94208.69166,31.19157511,1.380251226,m,OWNER,3/22/2014 22:29,Nee
4297,67745.47,38.05403,0.4142137,m,OWNER,3/23/2014 2:38,Nee
4298,17655.87,50.10973,-2.302685,m,RENTAL,3/23/2014 5:51,Ja
4299,17655.87,50.10973,-2.302685,m,RENTAL,3/23/2014 5:51,Ja
4300,65441.42404,31.20199396,1.391997533,m,OWNER,3/23/2014 9:34,Nee
4301,84086.16,44.1787,-0.01195775,m,RENTAL,3/23/2014 12:44,Nee
4302,16535.22,NA,-1.872288,m,RENTAL,3/24/2014 1:19,Nee
4303,16535.22,52.30667,-1.872288,m,RENTAL,3/24/2014 1:19,Nee
4304,75198.43,56.40404,-1.205355,m,NA,3/24/2014 9:35,Ja
4305,75198.43,56.40404,-1.205355,m,RENTAL,3/24/2014 9:35,Ja
4306,213357.2,42.68959,1.982321,f,OWNER,3/24/2014 12:55,Nee
4307,20962.69,37.31291,-0.5233873,m,RENTAL,3/24/2014 18:56,Nee
4308,163128.6,60.94964,-0.4375589,f,RENTAL,3/25/2014 3:38,Nee
4309,226414,73.10546,-0.6662729,f,RENTAL,3/25/2014 6:57,Ja
4310,66769.82,39.91601,0.283959,m,OWNER,3/25/2014 8:40,Nee
4311,268858,34.44652,1.240053,f,OWNER,3/25/2014 10:50,Ja
4312,214188.5,67.06027,-1.322875,f,RENTAL,3/25/2014 11:24,Nee
4313,6403.883,31.10308,-0.5722532,m,RENTAL,3/25/2014 18:22,Ja
4314,17775.29,29.56959,0.02025177,m,OWNER,3/25/2014 23:12,Nee
4315,60120.73,25.17335,0.8793151,f,OWNER,3/26/2014 4:20,Nee
4316,93555.42,31.00029,0.2177139,f,OWNER,3/26/2014 4:57,Nee
4317,367579.4,66.28863,1.149837,f,OWNER,3/26/2014 16:17,Ja
4318,36791.41,27.36638,0.6826558,m,OWNER,3/27/2014 1:59,Nee
4319,211424.3,66.25856,-0.119038,f,RENTAL,3/27/2014 8:03,Ja
4320,20819.41462,38.47396529,-0.927938087,m,RENTAL,3/27/2014 12:44,Nee
4321,80013.56,44.28011,0.1788877,f,OWNER,3/27/2014 13:29,Nee
4322,NA,50.51035,NA,NA,RENTAL,3/27/2014 16:00,Nee
4323,86315.77,50.51035,-0.4729648,m,RENTAL,3/27/2014 16:00,Nee
4324,193422.4,79.2251,-0.4683418,f,RENTAL,3/27/2014 19:36,Nee
4325,306015.5,54.91008,2.692705,f,OWNER,3/29/2014 2:24,Ja
4326,113860.2,NA,-1.100101,NA,NA,3/29/2014 5:04,Ja
4327,113860.2,59.43526,-1.100101,m,RENTAL,3/29/2014 5:04,Ja
4328,145698.9,33.45316,1.168074,m,OWNER,3/29/2014 5:57,Nee
4329,238880.1,29.52996,0.3837856,f,OWNER,3/29/2014 6:01,Nee
4330,19875.98,NA,-1.651273,m,NA,3/29/2014 8:29,Ja
4331,19875.98,51.06087,-1.651273,m,RENTAL,3/29/2014 8:29,Ja
4332,330983.4,39.56086,0.5233794,f,OWNER,3/29/2014 12:53,Ja
4333,52145.9,38.07653,-0.3321761,m,RENTAL,3/30/2014 7:55,Nee
4334,203257.8,82.63302,-0.1354957,f,RENTAL,3/30/2014 8:01,Ja
4335,149474.6,40.22006,-1.878776,f,RENTAL,3/30/2014 13:55,Ja
4336,120030,48.96902,-0.7632321,f,RENTAL,3/30/2014 14:37,Ja
4337,154927.9025,38.75750028,0.847781578,m,OWNER,3/30/2014 16:11,Ja
4338,282446,101.0954,-1.130835,f,RENTAL,3/30/2014 18:38,Ja
4339,34747.1,NA,-0.9689239,NA,NA,3/30/2014 18:51,Nee
4340,34747.1,46.6185,-0.9689239,m,RENTAL,3/30/2014 18:51,Nee
4341,195047.9,62.91998,-1.127241,f,RENTAL,3/31/2014 4:26,Nee
4342,64347.37,34.81575,1.247013,m,OWNER,3/31/2014 5:09,Nee
4343,92643.88212,NA,NA,NA,NA,3/31/2014 7:52,Nee
4344,92643.88212,47.73578847,-0.53457617,m,RENTAL,3/31/2014 7:52,Nee
4345,287273.5,72.21622,2.224594,f,OWNER,3/31/2014 19:30,Nee
4346,43629.80964,27.48339758,0.736846002,m,OWNER,3/31/2014 21:25,Nee
4347,218248,34.97991,5.924105,f,OWNER,3/31/2014 22:14,Ja
4348,333488.2,40.64217,1.969592,f,OWNER,4/1/2014 0:34,Ja
4349,117678.9,31.43913,1.451196,m,OWNER,4/1/2014 3:05,Nee
4350,107526.7,42.09311,-0.6329116,f,RENTAL,4/1/2014 21:32,Ja
4351,100869,42.44193,0.9779415,f,OWNER,4/2/2014 6:51,Nee
4352,41944.97,26.18869,1.01328,m,OWNER,4/2/2014 6:52,Nee
4353,11326.75,44.89641,-1.572741,m,RENTAL,4/2/2014 8:25,Nee
4354,167855.5,30.15823,-0.2064495,f,RENTAL,4/2/2014 9:22,Nee
4355,33281.73,38.98452,-0.2663637,m,RENTAL,4/2/2014 9:54,Nee
4356,91380.54,54.78099,1.111439,f,OWNER,4/2/2014 16:25,Ja
4357,126089.6,80.62584,-0.09803592,f,RENTAL,4/2/2014 17:33,Nee
4358,NA,56.94641,-0.9108299,NA,NA,4/2/2014 18:20,Nee
4359,96345.34,56.94641,-0.9108299,m,RENTAL,4/2/2014 18:20,Nee
4360,211166.3,65.91285,-0.1955662,f,RENTAL,4/2/2014 20:06,Nee
4361,207945.2,43.93932,-0.3771716,f,RENTAL,4/2/2014 22:19,Nee
4362,203856.3,47.77923,0.7998123,f,OWNER,4/3/2014 4:29,Nee
4363,44639.48,32.2019,0.4930437,m,OWNER,4/3/2014 11:51,Nee
4364,2888.203,30.15037,-0.9521636,m,RENTAL,4/3/2014 16:54,Nee
4365,131653.5,30.86531,1.304966,m,OWNER,4/4/2014 23:54,Nee
4366,243143.9,44.89665,-0.07438892,f,RENTAL,4/5/2014 2:41,Ja
4367,263297.1,32.42147,2.907496,f,OWNER,4/5/2014 4:37,Nee
4368,132955.2042,48.67260932,0.024299961,m,OWNER,4/5/2014 5:59,Nee
4369,169148.2,NA,-0.7534359,NA,NA,4/5/2014 6:08,Ja
4370,169148.2,69.66421,-0.7534359,m,RENTAL,4/5/2014 6:08,Ja
4371,47556.3,NA,-1.979168,m,RENTAL,4/5/2014 17:34,Nee
4372,47556.3,66.16053,-1.979168,m,RENTAL,4/5/2014 17:34,Nee
4373,61203,36.51739,0.5608694,m,OWNER,4/6/2014 1:27,Nee
4374,NA,45.86708,NA,NA,RENTAL,4/6/2014 9:04,Nee
4375,53264.97,45.86708,-0.4238458,m,RENTAL,4/6/2014 9:04,Nee
4376,124539.7,90.13417,-2.300191,f,RENTAL,4/6/2014 13:19,Nee
4377,170171.3,70.19763,-1.725617,f,RENTAL,4/7/2014 3:38,Nee
4378,97639.07,35.76407,0.6354292,m,OWNER,4/7/2014 5:49,Nee
4379,192467.3,57.67319,-1.350706,f,RENTAL,4/7/2014 6:24,Nee
4380,48294.12,36.40212,0.1684127,m,OWNER,4/7/2014 8:18,Nee
4381,19162.34,33.05272,-0.2283182,m,RENTAL,4/7/2014 11:35,Nee
4382,14134.6,32.40523,-0.6797726,m,RENTAL,4/7/2014 22:01,Ja
4383,364644.6,43.77293,0.3803845,f,OWNER,4/7/2014 22:49,Ja
4384,13613.9748,33.48389744,-0.139229382,m,RENTAL,4/7/2014 23:25,Nee
4385,NA,NA,-2.285575,m,RENTAL,4/8/2014 5:23,Ja
4386,66974.01,61.11622,-2.285575,m,RENTAL,4/8/2014 5:23,Ja
4387,142346.4,51.90716,-0.4708668,f,RENTAL,4/8/2014 10:27,Nee
4388,145030.5,45.24595,0.6186066,f,OWNER,4/8/2014 10:36,Nee
4389,63694.18534,28.29620271,1.177093036,m,OWNER,4/9/2014 5:14,Nee
4390,104042.8,33.63497,1.32274,m,OWNER,4/9/2014 16:07,Nee
4391,195726.6,57.97698,-0.3324057,f,RENTAL,4/9/2014 17:56,Ja
4392,208171.4,76.61348,-1.68179,f,RENTAL,4/9/2014 18:31,Nee
4393,84925.33,32.78089,1.194851,m,OWNER,4/9/2014 20:54,Nee
4394,171080.8,40.62349,-0.1769789,f,RENTAL,4/10/2014 5:21,Ja
4395,323268.8,91.24534,-0.0119095,f,RENTAL,4/10/2014 23:31,Nee
4396,233470.8,67.35355,0.2210525,f,OWNER,4/10/2014 23:42,Ja
4397,189654.4,33.37219,-0.7619467,f,RENTAL,4/11/2014 2:19,Ja
4398,236176.8,78.63546,-0.3895564,f,RENTAL,4/11/2014 9:18,Nee
4399,39133.3,27.69099,0.8932021,m,OWNER,4/11/2014 20:30,Ja
4400,33769.93,60.46821,-2.617003,NA,RENTAL,4/12/2014 3:13,Ja
4401,33769.93,60.46821,-2.617003,m,RENTAL,4/12/2014 3:13,Ja
4402,70829.96,NA,NA,m,RENTAL,4/12/2014 5:37,Ja
4403,70829.96,55.09839,-1.150038,m,RENTAL,4/12/2014 5:37,Ja
4404,84339.45,42.08214,-0.1390279,m,RENTAL,4/13/2014 2:51,Nee
4405,NA,53.033,-0.7183123,m,RENTAL,4/13/2014 16:33,Ja
4406,59338.6,53.033,-0.7183123,m,RENTAL,4/13/2014 16:33,Ja
4407,16559.1,32.94536,-0.2145243,m,RENTAL,4/14/2014 8:54,Nee
4408,244894.6,64.29923,0.1519718,f,OWNER,4/14/2014 13:02,Ja
4409,123113.6,90.58459,-0.6423141,f,RENTAL,4/14/2014 17:44,Nee
4410,49364.5,30.05045,0.7468966,m,OWNER,4/14/2014 19:14,Nee
4411,194889,91.42658,-1.625905,f,RENTAL,4/14/2014 21:04,Nee
4412,202565,45.12836,-2.381387,f,RENTAL,4/14/2014 23:23,Nee
4413,138437.6776,43.87374102,0.325652972,m,OWNER,4/15/2014 3:16,Nee
4414,3558.447,21.31981,0.6285081,m,OWNER,4/15/2014 6:54,Nee
4415,247629,87.95202,-0.01252182,f,RENTAL,4/15/2014 11:29,Nee
4416,NA,47.19855,-0.5832582,NA,RENTAL,4/15/2014 20:18,Nee
4417,56937.02,47.19855,-0.5832582,m,RENTAL,4/15/2014 20:18,Nee
4418,106965.6,73.86197,-2.240872,f,RENTAL,4/15/2014 20:22,Nee
4419,33386.90612,33.01868684,-0.140046273,m,RENTAL,4/15/2014 20:43,Nee
4420,71013.82,28.31215,0.9317022,m,OWNER,4/15/2014 21:05,Nee
4421,8198.924,27.06253,-0.2151956,m,RENTAL,4/15/2014 23:23,Ja
4422,143903.69,47.85545911,0.014952791,m,OWNER,4/16/2014 3:34,Nee
4423,143452.9,50.82128,0.02849066,m,OWNER,4/16/2014 5:31,Nee
4424,69546.7,29.66786,1.284071,m,OWNER,4/16/2014 5:44,Nee
4425,264416.1,28.1362,2.568403,f,OWNER,4/16/2014 7:20,Nee
4426,194375.3,77.52865,1.178148,f,OWNER,4/16/2014 17:04,Nee
4427,117225.1,55.62317,-0.161075,f,RENTAL,4/16/2014 20:42,Nee
4428,18627.83,28.91444,0.3602047,m,OWNER,4/17/2014 1:15,Nee
4429,90479.96199,42.9538247,-0.132146007,m,RENTAL,4/17/2014 3:01,Nee
4430,177316.4,30.50829,0.8206206,f,OWNER,4/17/2014 6:01,Nee
4431,163279.1,27.71256,0.716275,f,OWNER,4/17/2014 13:08,Nee
4432,91313.97,74.04606,-3.074229,m,RENTAL,4/17/2014 14:31,Nee
4433,91313.97,74.04606,-3.074229,m,RENTAL,4/17/2014 14:31,Nee
4434,324729.7,81.52017,-1.425671,f,RENTAL,4/17/2014 20:52,Ja
4435,NA,70.88007273,NA,m,NA,4/18/2014 5:48,Ja
4436,148604.1139,70.88007273,-1.900481505,m,RENTAL,4/18/2014 5:48,Ja
4437,48143.42,25.92426,1.122182,m,OWNER,4/18/2014 6:57,Ja
4438,124862.9,59.7612,-4.169567,f,RENTAL,4/18/2014 21:39,Nee
4439,NA,NA,NA,NA,NA,4/19/2014 3:56,Nee
4440,143195.1,53.76053,-0.05696901,m,RENTAL,4/19/2014 3:56,Nee
4441,53713.88,23.66522,1.765048,m,OWNER,4/19/2014 5:25,Nee
4442,45657.45,62.83204,-2.416911,m,NA,4/19/2014 8:05,Ja
4443,45657.45,62.83204,-2.416911,m,RENTAL,4/19/2014 8:05,Ja
4444,55834.44,38.98317,0.01670054,m,OWNER,4/19/2014 8:41,Nee
4445,264496.6,57.31773,1.864957,f,OWNER,4/19/2014 11:42,Ja
4446,195588.2,66.19403,-0.873833,f,RENTAL,4/19/2014 18:54,Nee
4447,63036.61,27.3256,1.001643,m,OWNER,4/19/2014 23:10,Ja
4448,339195.7,34.15241,2.307199,f,OWNER,4/19/2014 23:13,Ja
4449,NA,69.79609,-1.833122,NA,RENTAL,4/20/2014 8:29,Nee
4450,133174.2,69.79609,-1.833122,m,RENTAL,4/20/2014 8:29,Nee
4451,246258.8,32.96299,1.281004,f,OWNER,4/20/2014 9:24,Ja
4452,390447,90.12574,-0.5991165,f,RENTAL,4/20/2014 11:40,Ja
4453,210614.8,91.53631,-0.5497858,f,RENTAL,4/20/2014 12:04,Nee
4454,63035.18613,31.40778534,0.825810631,m,OWNER,4/20/2014 20:24,Ja
4455,300084.3,74.257,1.232414,f,OWNER,4/21/2014 10:32,Ja
4456,158041.8,84.34908,-0.2875521,f,RENTAL,4/22/2014 6:05,Nee
4457,371214.2,76.17049,-0.04190644,f,RENTAL,4/22/2014 12:51,Ja
4458,240151.3,41.40081,4.489532,f,OWNER,4/22/2014 15:05,Ja
4459,137626.2,75.517,-0.5257825,f,RENTAL,4/22/2014 22:08,Nee
4460,5295.667,18.26813,4.312958,m,OWNER,4/22/2014 23:47,Ja
4461,56723.92,60.48625,-1.771419,NA,NA,4/23/2014 3:58,Nee
4462,56723.92,60.48625,-1.771419,m,RENTAL,4/23/2014 3:58,Nee
4463,19788.41338,30.64440662,-0.271843597,m,RENTAL,4/23/2014 14:15,Ja
4464,244350.7,53.54626,1.165145,f,OWNER,4/24/2014 4:33,Nee
4465,42010.49,NA,-1.049995,NA,RENTAL,4/24/2014 13:32,Nee
4466,42010.49,50.33373,-1.049995,m,RENTAL,4/24/2014 13:32,Nee
4467,98689.66,27.04937,2.071782,m,OWNER,4/24/2014 19:05,Ja
4468,30971.16,38.98159,-0.9227552,m,RENTAL,4/25/2014 4:38,Nee
4469,245502.6,52.51289,-0.2630879,f,RENTAL,4/25/2014 13:03,Ja
4470,59600.87923,28.37138758,1.318503324,m,OWNER,4/25/2014 14:12,Nee
4471,NA,64.5628,-1.760656,NA,RENTAL,4/26/2014 8:33,Nee
4472,78857.3,64.5628,-1.760656,m,RENTAL,4/26/2014 8:33,Nee
4473,NA,NA,-2.525833,NA,RENTAL,4/26/2014 19:58,Ja
4474,43393.12,59.89662,-2.525833,m,RENTAL,4/26/2014 19:58,Ja
4475,49153.43365,40.61452781,-0.731626575,m,RENTAL,4/27/2014 1:09,Nee
4476,132761.9,74.09714,-0.7843874,f,RENTAL,4/27/2014 1:31,Nee
4477,179930.7,65.00222,-1.050106,f,RENTAL,4/27/2014 3:54,Ja
4478,97996.55,55.434,-1.570063,f,RENTAL,4/27/2014 16:17,Ja
4479,78067.03,39.92827,0.262382,m,OWNER,4/27/2014 18:09,Nee
4480,NA,47.35709418,NA,NA,RENTAL,4/27/2014 18:40,Nee
4481,51416.645,47.35709418,-0.947430902,m,RENTAL,4/27/2014 18:40,Nee
4482,98430.79,34.95527,-0.1703705,f,RENTAL,4/27/2014 22:43,Ja
4483,242068.3,50.01912,-0.5324209,f,RENTAL,4/27/2014 22:56,Nee
4484,96065.94,24.99078,2.53302,m,OWNER,4/27/2014 23:23,Nee
4485,70593.13,NA,-0.07157485,m,RENTAL,4/28/2014 1:50,Nee
4486,70593.13,45.66814,-0.07157485,m,RENTAL,4/28/2014 1:50,Nee
4487,NA,NA,NA,NA,NA,4/28/2014 12:41,Ja
4488,55358.27,55.8411,-1.19079,m,RENTAL,4/28/2014 12:41,Ja
4489,232764.4,64.77754,1.270617,f,OWNER,4/28/2014 15:39,Nee
4490,76717.63,32.6979,0.5671983,m,OWNER,4/28/2014 19:44,Ja
4491,63285.17,42.33442,-0.3625953,m,RENTAL,4/29/2014 3:18,Ja
4492,176862.9,52.61353,0.1125743,f,OWNER,4/29/2014 6:51,Nee
4493,68996.14,NA,NA,NA,NA,4/29/2014 13:14,Ja
4494,68996.14,47.64194,-0.7002329,m,RENTAL,4/29/2014 13:14,Ja
4495,121219.9518,37.74502523,0.799238051,m,OWNER,4/29/2014 13:44,Ja
4496,205161.625,NA,NA,NA,NA,4/30/2014 3:28,Ja
4497,205161.625,71.41899625,-1.340507979,m,RENTAL,4/30/2014 3:28,Ja
4498,115619.9,62.39269,0.1084652,f,OWNER,4/30/2014 16:49,Nee
4499,92107.85,88.40037,-2.253282,f,RENTAL,4/30/2014 23:20,Nee
4500,209387.5,93.01872,-1.552238,f,RENTAL,5/1/2014 4:14,Nee
4501,77616.4611,30.83468936,0.96856829,m,OWNER,5/1/2014 10:47,Ja
4502,62683.35809,34.14424541,0.37622579,m,OWNER,5/1/2014 11:07,Ja
4503,148133.9,30.8267,1.06388,f,OWNER,5/1/2014 12:29,Nee
4504,180067.6,69.94392,0.2551273,f,OWNER,5/1/2014 13:24,Nee
4505,NA,48.16256,-0.3102877,m,NA,5/1/2014 22:59,Nee
4506,96639.88,48.16256,-0.3102877,m,RENTAL,5/1/2014 22:59,Nee
4507,126641.2,60.25707,0.2316486,f,OWNER,5/1/2014 23:24,Nee
4508,117351.2,38.84833,0.7074924,f,OWNER,5/2/2014 2:32,Nee
4509,33789.33,NA,-1.504185,m,NA,5/2/2014 10:03,Nee
4510,33789.33,51.21255,-1.504185,m,RENTAL,5/2/2014 10:03,Nee
4511,83903.01,83.84681,-4.027903,f,RENTAL,5/2/2014 14:12,Nee
4512,333514.3,68.94018,1.790043,f,OWNER,5/2/2014 19:41,Ja
4513,152065.2,42.45902,-1.87127,f,RENTAL,5/2/2014 21:46,Nee
4514,28139.43329,25.94693248,0.427233828,m,OWNER,5/2/2014 22:24,Ja
4515,322959.3,49.11148,-1.426703,f,RENTAL,5/3/2014 2:23,Ja
4516,50151.37,28.00202,0.6298839,m,OWNER,5/3/2014 8:07,Ja
4517,258036.3,77.29294,0.1674933,f,OWNER,5/3/2014 9:40,Ja
4518,118292.7,75.50203,-0.8250479,f,RENTAL,5/3/2014 19:29,Nee
4519,13232.89752,31.00198956,-0.43178444,m,RENTAL,5/4/2014 3:46,Ja
4520,16952.04,61.65733,-5.478725,f,RENTAL,5/4/2014 21:17,Ja
4521,44116.44527,43.74620167,-0.360570189,m,RENTAL,5/4/2014 21:24,Nee
4522,12412.73,21.71956,1.028334,m,OWNER,5/5/2014 6:54,Nee
4523,113964.9,36.87285,-0.3799976,f,RENTAL,5/5/2014 8:46,Nee
4524,72216.26,41.52594,-1.232513,f,RENTAL,5/5/2014 9:58,Nee
4525,NA,NA,NA,NA,NA,5/5/2014 20:39,Nee
4526,18742.51,45.6751,-1.449667,m,RENTAL,5/5/2014 20:39,Nee
4527,205425.4,35.57576,-1.12247,f,RENTAL,5/6/2014 8:04,Nee
4528,84199.9,42.18616,-0.1188834,f,RENTAL,5/6/2014 10:43,Nee
4529,321435.8,38.40546,2.579878,f,OWNER,5/6/2014 12:56,Ja
4530,75744.16,84.94345,-2.288889,f,RENTAL,5/6/2014 13:37,Ja
4531,251759.2,74.82257,-1.276059,f,RENTAL,5/7/2014 9:19,Nee
4532,25765.04292,34.77882936,-0.094191047,m,RENTAL,5/7/2014 9:47,Nee
4533,32506.38495,42.86110183,-0.922245652,m,RENTAL,5/7/2014 15:53,Ja
4534,165240.1,55.48747,0.4063042,f,OWNER,5/7/2014 17:40,Nee
4535,229890.3,66.77363,-0.03324489,f,RENTAL,5/7/2014 18:46,Nee
4536,89890.5,27.31282,1.855007,m,OWNER,5/7/2014 21:04,Ja
4537,50277.47,59.19163,-0.8157663,f,RENTAL,5/8/2014 1:49,Ja
4538,73111.48,28.22872,1.682318,m,OWNER,5/8/2014 5:38,Nee
4539,NA,65.87792,NA,m,NA,5/8/2014 5:47,Nee
4540,121645.2,65.87792,-1.548723,m,RENTAL,5/8/2014 5:47,Nee
4541,80791.66,32.60734,0.7798824,m,OWNER,5/8/2014 23:50,Ja
4542,38383.8,31.55104,0.1582991,m,OWNER,5/8/2014 23:53,Nee
4543,94370.9693,34.37806522,1.275393174,m,OWNER,5/9/2014 4:25,Nee
4544,25400.6,26.3061,0.4241843,m,OWNER,5/9/2014 9:27,Nee
4545,43902.94,62.27231,NA,m,RENTAL,5/9/2014 14:29,Nee
4546,43902.94,62.27231,-1.984559,m,RENTAL,5/9/2014 14:29,Nee
4547,101070.5,86.09544,-1.900272,f,RENTAL,5/11/2014 6:06,Nee
4548,22838.58,44.2737,-1.449284,m,RENTAL,5/11/2014 8:11,Nee
4549,126619.1,49.31916,-0.8099539,f,RENTAL,5/11/2014 12:04,Nee
4550,96884.61,21.866,0.5419692,f,OWNER,5/11/2014 23:19,Nee
4551,76532.79,59.98729,-2.743016,f,RENTAL,5/12/2014 2:20,Ja
4552,106957.1,59.94817,-0.06226193,f,RENTAL,5/12/2014 7:17,Ja
4553,42570.03,52.37725,-1.229848,NA,RENTAL,5/12/2014 11:42,Nee
4554,42570.03,52.37725,-1.229848,m,RENTAL,5/12/2014 11:42,Nee
4555,292564.1,66.80122,0.184065,f,OWNER,5/12/2014 11:44,Ja
4556,156328.5,55.34368,0.2241131,f,OWNER,5/12/2014 12:32,Nee
4557,291142.8,69.12883,-1.369815,f,RENTAL,5/12/2014 12:43,Nee
4558,207775.9,52.76158,3.176581,f,OWNER,5/12/2014 19:44,Ja
4559,53043.66852,49.59776029,-0.587825672,m,RENTAL,5/13/2014 8:04,Nee
4560,53043.66852,49.59776029,-0.587825672,m,RENTAL,5/13/2014 8:04,Nee
4561,234272.7,42.06601,0.5550564,f,OWNER,5/13/2014 11:39,Nee
4562,197524.4,84.99276,-2.599736,f,RENTAL,5/13/2014 12:18,Ja
4563,71293.55,41.30031,-0.4067801,m,RENTAL,5/13/2014 19:24,Ja
4564,15166.02,28.60405,0.4177885,m,OWNER,5/13/2014 20:58,Nee
4565,213451.4,48.38035,0.1861814,f,OWNER,5/13/2014 23:31,Ja
4566,235692.5461,59.58950958,0.353130909,m,OWNER,5/14/2014 0:25,Ja
4567,141258.8,80.66706,-0.6756443,f,RENTAL,5/14/2014 2:39,Nee
4568,NA,49.31973,-0.9581678,m,NA,5/14/2014 4:56,Nee
4569,73859.99,49.31973,-0.9581678,m,RENTAL,5/14/2014 4:56,Nee
4570,93389.78,27.73814,0.9675225,f,OWNER,5/14/2014 15:03,Nee
